Timestamp,Shot#,Version,Filename,Shot start frame,Shot end frame,Visual Concept,Original Prompt,LLM Prompt
2026-01-24 08:22:04,3,3,Gemini_Generated_Image_c5r6apc5r6apc5r6.png,98,146,Intro/Character Detail,"Close up on a pair of traditional Japanese wooden geta footwear worn by an attractive young Japanese woman with long dark hair, wearing tight black leather pants, impatiently tapping one geta on the wet asphalt next to her parked jet-powered motorcycle.","A single frame bathed in deep, saturated violet hues, casting a neon-drenched glow over wet asphalt that mirrors fractured city lights—amber, cyan, and electric magenta bleeding into the puddles like liquid chroma. The focus tightens on a pair of traditional Japanese wooden geta sandals, their natural grain polished to a glossy sheen by rainwater, each footrest resting on the damp ground as if caught mid-tap. A slender ankle in black leather pants—tight, sleek, and subtly reflective—leans forward with restrained impatience, the fabric clinging like liquid shadow against the gleam of wet pavement. Long dark hair spills over one shoulder, strands glistening under a distant streetlamp’s halo, strands catching reflected neon as they sway slightly—not from movement, but from wind or tension. Behind her, partially obscured in silhouette, rests the jet-powered motorcycle: chrome and carbon fiber glinting with predatory grace, its engine thrumming unseen beneath the haze of city smog. The background dissolves into layered bokeh—flickering signs, towering holographic billboards advertising virtual fashion and AI idols—all blurred yet luminous under a night sky tinted plum and indigo. No text. No overlays. Just the rhythmic pulse of one geta against asphalt, caught in the liminal moment between stillness and speed, framed by cyberpunk Japan’s neon-soaked heartbeat."
2026-01-24 08:22:59,3,4,Gemini_Generated_Image_y9nuzey9nuzey9nu.png,98,146,Intro/Character Detail,"Close up on a pair of traditional Japanese wooden geta footwear worn by an attractive young Japanese woman with long dark hair, wearing tight black leather pants, impatiently tapping one geta on the wet asphalt next to her parked jet-powered motorcycle.","The frame captures an extreme close-up of a pair of traditional Japanese wooden geta sandals—smoothly sanded cedar with subtle grain patterns, their soles slightly worn from use but meticulously maintained. Each sandal is elevated by three small, rounded wooden pegs, casting faint shadows on the wet asphalt beneath. The woman’s long, dark hair cascades loosely over her shoulders, strands glistening under neon ambient light as they catch glimmers of electric purple and magenta reflections. She wears tight black leather pants with a matte finish that absorbs most light, yet reflects subtle sheen along the seams where movement has stretched the material. One geta taps rhythmically against the damp pavement—water droplets ripple outward in perfect circles from each impact, refracting neon glows into fractured prisms of violet and cyan. Her foot is poised mid-motion, ankle subtly flexed, suggesting impatience or restless anticipation. Behind her, the parked jet-powered motorcycle looms—a sleek chrome-and-carbon-fiber beast with a faint glow emanating from its engine vents, casting sharp angular shadows across the wet street. The surrounding environment is bathed in deep purple tones: neon signs flicker overhead like dying stars, casting distorted reflections on puddles that mirror fragmented city lights. The air feels thick and saturated with moisture and urban energy, every surface coated in a glossy sheen under the low-angle glow of distant signage. The entire scene pulses with cyberpunk intensity fused into traditional Japanese aesthetic—the geta stands as both cultural relic and futuristic accent against the metallic chrome and neon-drenched asphalt."
2026-01-24 08:23:49,4,1,Gemini_Generated_Image_z5jydxz5jydxz5jy.png,147,195,Intro/The Antagonists,"A black, sleek, futuristic corporate sedan with heavily tinted windows and low-profile design is parked across the rain-slicked street, idling ominously with faint exhaust vapor, cyberpunk Japanese city neon reflecting on its glossy surface.","A rain-slicked neon alley in a towering cyberpunk metropolis at midnight, where vertical skyscrapers pulse with electric violet and magenta signage reflecting off wet pavement like liquid mercury. In the center of the frame, a black corporate sedan—its silhouette razor-edged and low to the ground—sits motionless across the street, blocking passage. Its body is polished obsidian, catching fragmented glows from holographic billboards and glowing vending machines, refracting them into distorted purples and electric blues. Heavy tinted windows obscure the interior, casting deep shadows that swallow any human presence within. A faint plume of vapor curls from its exhaust pipe—cool mist catching the ambient glow as it dissipates upward like a ghostly breath. The car’s headlights are off, but its underglow LED strip pulses with a soft lavender rhythm synced to unseen machinery. Raindrops streak down its surface in liquid trails, each one magnifying the neon reflections into shimmering halos. Above, the sky is bruised violet and indigo, framed by towering glass spires housing glowing corporate emblems that cast long geometric shadows across the asphalt. The entire scene bleeds purple—from pavement to atmosphere—creating an immersive, dreamlike dystopia where technology reigns and silence hums beneath the city’s electric pulse."
2026-01-24 08:24:47,4,2,Gemini_Generated_Image_4nofx84nofx84nof.png,147,195,Intro/The Antagonists,"A black, sleek, futuristic corporate sedan with heavily tinted windows and low-profile design is parked across the rain-slicked street, idling ominously with faint exhaust vapor, cyberpunk Japanese city neon reflecting on its glossy surface.","A lone black sedan, its silhouette sleek as a blade forged in shadow, rests diagonally across a rain-slicked asphalt artery beneath the glow of neon-lit skyscrapers clawing into a bruised night sky. Its body—low, angular, and obsidian-glossed—reflects fractured hues of electric purple, cyan, and crimson from towering holographic billboards and glowing signage in kanji and katakana. The windows are nearly opaque, tinted to near-black, revealing only the faintest ghostly glimmers of interior lights—no faces visible, no movement detected. A thin wisp of exhaust curls lazily from its rear bumper, dissipating into the humid air as if exhaling secrets. Raindrops cling like liquid diamonds on its curved fenders, refracting neon into prismatic halos that dance across its surface before vanishing in the downpour. Streetlights and signage cast long, distorted reflections onto the wet pavement—ghostly mirror images of the city’s vertical sprawl. The sedan’s headlights are off, yet its presence looms like a silent judge: polished chrome accents gleam under violet ambient light, while the ambient glow seeps into every crevice, casting deep purples and indigos across its contours. Above, a bruised sky bleeds into the cityscape with shades of twilight purple and electric magenta, punctuated by distant drones streaking like fireflies through the haze. No other vehicle or pedestrian is in sight—only this machine, suspended in stillness, anchored by rain and neon, waiting for the moment its engine roars to life again."
2026-01-24 08:25:43,4,3,Gemini_Generated_Image_d0t3v4d0t3v4d0t3.png,147,195,Intro/The Antagonists,"A black, sleek, futuristic corporate sedan with heavily tinted windows and low-profile design is parked across the rain-slicked street, idling ominously with faint exhaust vapor, cyberpunk Japanese city neon reflecting on its glossy surface.","A single frame captured under a bruised twilight sky, where neon signs bleed electric violet and indigo across wet asphalt, reflecting in the polished obsidian surface of a sleek black corporate sedan parked diagonally across the street — its low profile hugging the curb like a predator poised to strike. The car’s windows are deeply tinted, revealing nothing but shadowed silhouettes within; no occupants visible, only the faint glow of internal ambient lighting casting ghostly reflections on glass. Exhaust vapor curls lazily from its rear, tinged with a faint lavender hue as it dissipates into the mist-laden air. Rain streaks run vertically down the car’s body in liquid trails, catching fractured neon glows — pink from a nearby vending machine, cyan from a flickering digital billboard, and deep violet from the glowing signage of a high-rise tower that looms behind. The street is slick with rain, mirroring the city’s luminous chaos: holographic ads float above storefronts, their edges blurred by moisture and motion, while distant subway trains blur past like streaks of artificial lightning. A single streetlamp casts a soft purple-pink halo around the sedan’s front bumper — its light diffused through haze and rain, creating an aura that feels both intimate and alienating. Every surface — pavement, chrome trim, even the fogged windshield — is saturated in violet tones, with shadows deepening into indigo voids. The car itself appears almost liquid-black under the neon wash, its contours sharp yet softened by ambient glow and water distortion. No people are visible nearby; the street is empty save for the vehicle’s presence — a silent sentinel of corporate power in a cyberpunk metropolis where night never ends, and everything gleams with electric melancholy."
2026-01-24 08:26:34,4,4,Gemini_Generated_Image_einqc7einqc7einq.png,147,195,Intro/The Antagonists,"A black, sleek, futuristic corporate sedan with heavily tinted windows and low-profile design is parked across the rain-slicked street, idling ominously with faint exhaust vapor, cyberpunk Japanese city neon reflecting on its glossy surface.","A single frame captures a black, ultra-sleek corporate sedan parked diagonally across a rain-slicked city street at night, its low-profile silhouette slicing through the neon haze of a cyberpunk Japanese metropolis. The vehicle’s surface is polished to obsidian gloss, reflecting fractured streaks of electric purple and magenta from towering holographic billboards and glowing signage in kanji and katakana. Tinted windows obscure the interior, casting deep shadows that swallow any hint of human presence within. Faint exhaust vapor curls upward from beneath the rear bumper — thin, misty tendrils illuminated with a violet luminescence that bleeds into the ambient glow. Raindrops cling to the hood and fenders like liquid mercury, each bead refracting the neon cityscape in miniature prisms as they slide downward. Streetlights cast a cool indigo wash onto wet asphalt, while distant skyscrapers pierce the smog-laden sky with vertical streaks of cyan and violet light. The sedan’s alloy wheels gleam subtly under the glow, their design minimalistic yet aggressive, hinting at stealth and power. No motion — not even a ripple in the rain — suggests life inside or around it; only the stillness of impending arrival, underscored by the chromatic tension of a world where corporate dominance pulses beneath neon skin."
2026-01-24 08:27:31,5,1,Gemini_Generated_Image_cmush6cmush6cmus.png,196,220,Intro/Preparation,"(Snip to fit) Medium shot of the attractive Japanese female protagonist with long dark hair, wearing a sleeveless jean vest over a white wife-beater tank top and tight black leather pants, pulling down a pair of futuristic glowing goggles over her eyes while standing next to her jet-powered motorcycle on a wet cyberpunk street.","Under a bruised twilight sky saturated in deep violet and indigo, the wet asphalt of a neon-drenched Tokyo alley reflects fractured streaks of holographic signage—amber, cyan, and blood-red—casting liquid shimmer across the protagonist’s silhouette. She stands centered, poised yet restless, her long dark hair slick with rain, strands clinging to her collarbone as they catch the glow from flickering LED strips mounted along the building facade behind her. Her sleeveless denim vest is slightly frayed at the seams, worn over a stark white wife-beater that contrasts sharply against the gloom; the tight black leather pants hug every curve of her legs, glistening with moisture and micro-splashes from the downpour.

Her hands are raised mid-motion as she pulls down futuristic goggles—one lens cracked near the hinge, revealing glowing circuitry beneath—each lens emitting a soft cyan pulse that syncs subtly with distant synth pulses echoing through the city. As they descend over her eyes, their translucent visors ripple like liquid mercury, distorting her reflection in puddles around her boots. Behind her, the jet-powered motorcycle rests at an angle, its fuel tank embedded with glowing runes and chrome fins trailing vapor trails from unseen thrusters; a single blue exhaust plume curls upward into the smog-filled air.

The street is narrow, flanked by towering glass-and-steel structures adorned with scrolling kanji projections and floating advertisements for virtual reality cafes. Above, drones dart like fireflies between suspended monorail tracks, their LED tails leaving trails of emerald and violet in the haze. The only ambient light comes from the goggles’ glow, the motorcycle’s cockpit display faintly pulsing red, and distant street lamps that cast sharp-edged shadows across puddles—mirroring her face as she adjusts them.

Everything is saturated with purple hues: deep plum in the sky, mauve undertones in wet surfaces, lavender highlights on metal edges. The color grading leans into high contrast, with near-black shadows pooling at the base of buildings and a luminous violet wash bleeding across mid-tones, making her white tank top appear almost ghostly against the gloom.

No text. No overlays. Just her—stationary, powerful, enigmatic—in an instant suspended between rebellion and readiness, framed by rain-slicked neon, ready to ride into the digital night."
2026-01-24 08:28:29,5,2,Gemini_Generated_Image_s0xdqds0xdqds0xd.png,196,220,Intro/Preparation,"(Snip to fit) Medium shot of the attractive Japanese female protagonist with long dark hair, wearing a sleeveless jean vest over a white wife-beater tank top and tight black leather pants, pulling down a pair of futuristic glowing goggles over her eyes while standing next to her jet-powered motorcycle on a wet cyberpunk street.","The frame captures a medium shot of a Japanese woman standing poised beside her jet-powered motorcycle under the glow of neon-lit alleyways at night. Her long dark hair cascades down her back, slightly damp from rain that reflects ambient light like shattered glass across her shoulders and the wet pavement beneath her boots. She wears a sleeveless denim vest — its frayed edges subtly glowing with faint electric blue undertones — layered over a white wife-beater tank top whose fabric clings to her frame with moisture-slicked texture. Her tight black leather pants hug her legs, crinkling at the knees where rainwater pools and catches the light. As she pulls down futuristic glowing goggles from her forehead, their lenses emit a pulsing violet glow that bleeds into her eyes, casting a halo of iridescent purple around her face while revealing sharp cheekbones and a focused, determined expression. The motorcycle beside her hums low beneath its aerodynamic bodywork — chrome accents flickering with neon reflections, exhaust vents emitting faint steam tinged with magenta haze. Behind her, towering cyberpunk buildings loom in silhouette, their façades streaked with vertical neon signs casting fractured purple and cyan glows that pool along the wet street’s surface like liquid mercury. Raindrops arc midair from a distant downpour, each suspended as miniature prisms catching violet and blue light before vanishing into the gloom. The entire scene is saturated in deep purples — shadows cast by towering holographic billboards bleed into the pavement, while highlights on her skin, hair, and gear shimmer with cool lavender tones that emphasize the futuristic urban isolation of Tokyo’s neon-lit underworld. No other characters are visible; only the quiet power of her stance against the electric cityscape."
2026-01-24 08:29:29,5,3,Gemini_Generated_Image_foj3d3foj3d3foj3.png,196,220,Intro/Preparation,"(Snip to fit) Medium shot of the attractive Japanese female protagonist with long dark hair, wearing a sleeveless jean vest over a white wife-beater tank top and tight black leather pants, pulling down a pair of futuristic glowing goggles over her eyes while standing next to her jet-powered motorcycle on a wet cyberpunk street.","A lone Japanese woman stands centered in a rain-slicked alleyway at night beneath neon-drenched overpasses, her long dark hair glistening with reflective droplets as it cascades over one shoulder. She wears a sleeveless denim vest, its frayed edges catching the ambient glow of holographic signs above, over a white wife-beater tank that contrasts sharply against the saturated purples and electric blues saturating the scene. Her tight black leather pants hug her form, glistening with moisture as puddles ripple underfoot from unseen downpour. With deliberate motion, she pulls down a pair of sleek, angular futuristic goggles—framed in matte gunmetal with luminous violet lenses that pulse like bioluminescent veins—covering her eyes as they slide into place with a faint hiss of hydraulic resistance. Behind her looms a jet-powered motorcycle, its frame glowing cyan along the engine housing and exhaust, twin thrusters hovering just above asphalt, casting sharp shadows through mist-laced air. The street behind is lined with towering neon billboards reflecting distorted glyphs in Japanese kanji, their lights bleeding into wet pavement like liquid phosphorescence. Streetlamps cast fractured halos of violet light across puddles that mirror the sky’s smoky indigo hue, while distant drones drift lazily overhead, blinking red and green against a backdrop of skyscrapers wrapped in holographic advertisements flickering with shifting gradients of magenta, lavender, and deep plum. Rain falls silently, each drop suspended midair as it catches the glow from above, creating an ethereal haze that blurs edges just enough to emphasize the cyberpunk dreaminess. The woman’s expression remains unreadable beneath her goggles—focused, poised—as if she is preparing for something beyond this moment, standing still in a world where technology and tradition collide under the perpetual twilight of Tokyo’s neon-lit heart."
2026-01-24 08:30:26,5,4,Gemini_Generated_Image_si46ncsi46ncsi46.png,196,220,Intro/Preparation,"(Snip to fit) Medium shot of the attractive Japanese female protagonist with long dark hair, wearing a sleeveless jean vest over a white wife-beater tank top and tight black leather pants, pulling down a pair of futuristic glowing goggles over her eyes while standing next to her jet-powered motorcycle on a wet cyberpunk street.","The frame is bathed in deep, saturated purples — a moody twilight hue bleeding from neon signs above, casting elongated reflections across the slick asphalt. Rain has just ceased, leaving shimmering puddles that mirror fractured holographic advertisements and glowing streetlamps with distorted, chromatic halos. The protagonist stands centered, her silhouette sharp against the hazy glow of distant skyscrapers, their windows pulsating with electric blue and magenta light. Her long dark hair clings slightly to her neck from moisture, framing her face as she lifts a pair of sleek, angular futuristic goggles — translucent purple lenses lined with micro-fiber circuitry that pulse faintly like bioluminescent veins. She pulls them down over her eyes with deliberate motion, the metallic arms clicking softly against her temples. Her attire is unmistakably cyberpunk-Japan: a sleeveless denim vest, worn thin and frayed at the seams, revealing the ribbed texture of her white wife-beater beneath; tight black leather pants hug her thighs like armor, catching subtle glints from ambient neon as she shifts weight slightly. Beside her, the jet-powered motorcycle leans against a chrome railing — its engine hums unseen but implied by the faint blue glow seeping from beneath its sculpted fairings and glowing exhaust vents that pulse in sync with her movement. The street’s wet surface reflects everything — the goggles’ lenses, the motorcycle’s curves, the neon haze above — creating a layered illusion of depth as if reality is dissolving into digital mirage. No text, no overlays — only motion arrested at its most cinematic moment: anticipation before ignition, poised for speed under the purple veil of Neo-Tokyo night."
2026-01-24 08:31:17,7,1,Gemini_Generated_Image_jp5ie8jp5ie8jp5i.png,552,600,Action/Ignition,"Close up on the attractive Japanese female protagonist's gloved hand gripping a suicide-style gear shift lever mounted next to the seat of her complex jet-powered motorcycle, slamming it forcefully forward on a rain-slicked cyberpunk street at night.","A rain-slicked cyberpunk street at night, illuminated by neon signs bleeding violet and cerulean hues across wet asphalt that reflects fractured city lights like shattered glass. The protagonist’s gloved hand—taut with tension, fingers knuckles-white beneath a matte black armored glove with subtle crimson stitching—is gripping the suicide-style gear shift lever with brutal precision. The lever itself is chrome-finished, etched with glowing purple circuitry that pulses faintly as it’s slammed forward in one decisive motion. Sparks fly from its base where metal meets hydraulic resistance, momentarily flaring into violet arcs before dissolving into steam. Raindrops cling to the glove’s edge, distorting the neon glow just above her knuckles. Behind her, the jet-powered motorcycle’s engine thrumming beneath a matte black fairing streaks with holographic purple exhaust trails that curl upward like liquid smoke. The background blurs in motion: towering Japanese corporate towers with LED kanji signage pulse out of focus, their reflections fractured across puddles—each one refracting a spectrum of violet, indigo, and magenta. Shadows stretch long and angular beneath the streetlamp glow, but nothing is fully dark—the whole scene bathed in a deep, saturated purple color grade that bleeds from horizon to handlebar, casting everything in an otherworldly twilight. Her hand remains the anchor—still, resolute—in this storm of speed and neon."
2026-01-24 08:32:10,7,2,Gemini_Generated_Image_66c9ph66c9ph66c9.png,552,600,Action/Ignition,"Close up on the attractive Japanese female protagonist's gloved hand gripping a suicide-style gear shift lever mounted next to the seat of her complex jet-powered motorcycle, slamming it forcefully forward on a rain-slicked cyberpunk street at night.","A rain-slicked neon-lit street in a towering Japanese cyberpunk metropolis at night, slick with reflective puddles mirroring fractured holographic billboards and glowing signage in kanji and katakana. The camera is locked in an extreme close-up on the protagonist’s gloved hand — fingers taut, knuckles white beneath matte black leather gloves embossed with subtle circuitry patterns that pulse faintly under the ambient light. Her grip is fierce, trembling slightly with adrenaline as she slams the suicide-style gear shift lever forward — its metallic surface gleaming like obsidian against a backdrop of hydraulic pistons and exposed carbon fiber joints. The lever’s motion triggers a burst of electric blue sparks along its edge, momentarily illuminating her wristwatch embedded with glowing LED glyphs that flicker in sync with the city’s pulse. Behind her gloved fingers, the motorcycle’s seat curves upward into ergonomic armor plating — chrome rivets catching fractured neon from above while rain beads cascade down its surface like liquid mercury. Above, a kaleidoscope of purple and violet hues dominate the frame: deep indigo shadows bleeding into electric fuchsia reflections off wet pavement, casting her hand in chiaroscuro contrast as if lit by strobe lights embedded within passing drones. The entire scene is bathed in a saturated, cinematic purple color grade — cool tones infused with hints of magenta and lavender to evoke both melancholy and high-tech urgency — emphasizing the isolation and raw power of this singular moment before ignition. No overlays. No text. Only motion frozen in hyper-real detail under a neon-soaked Tokyo night sky."
2026-01-24 08:33:02,7,3,Gemini_Generated_Image_hsaz40hsaz40hsaz.png,552,600,Action/Ignition,"Close up on the attractive Japanese female protagonist's gloved hand gripping a suicide-style gear shift lever mounted next to the seat of her complex jet-powered motorcycle, slamming it forcefully forward on a rain-slicked cyberpunk street at night.","A single frame captured in a tight close-up: her gloved hand—gloves sleek black with subtle metallic stitching—clenches the suicide-style gear shift lever with knuckles white against its cold chrome surface. The lever’s angular, industrial design juts forward from the motorcycle’s seat like a weapon; beneath it, hydraulic pistons and exposed wiring pulse faintly with neon blue LED accents. Rain streaks diagonally across the frame, blurring the reflection of towering holographic billboards casting fractured purple light onto the wet asphalt below. Behind her wrist, a sliver of crimson-tinted LED strip on the bike’s dashboard pulses in time with an unseen beat. The background melts into motion-blurred neon signs—kanji glyphs glowing magenta and violet against mirrored chrome skyscrapers—their reflections shimmering like liquid mercury on the slick street. Her nails, painted matte black with a single silver crescent at each tip, scrape the lever as she yanks it forward, triggering a low hum from the jet engine beneath. The ambient glow of distant traffic—amber and electric blue—is softened by purple haze, casting her skin in cool shadow while the edge of her glove catches an iridescent flare of violet light. Every raindrop suspended midair refracts the neon, turning each droplet into a prism of shifting magenta and indigo. The motorcycle’s exhaust port glows faintly crimson beneath the seat as it prepares to launch into action."
